entrez_id	chr	symbol
51078	chr2	PP238
51079	chr19	B16.6
51079	chr19	CDA016
51079	chr19	CGI-39
51079	chr19	GRIM-19
51079	chr19	GRIM19
51081	chr17	MRP-S
51081	chr17	MRP-S7
51081	chr17	RP-S7
51081	chr17	RPMS7
51081	chr17	S7mt
51081	chr17	bMRP27a
51082	chr13	AC19
51082	chr13	POLR1C
51082	chr13	RPA16
51082	chr13	RPA9
51082	chr13	RPAC2
51082	chr13	RPC16
51082	chr13	RPO1-3
51082	chr13	TCS2
51083	chr11	ETL8
51083	chr11	GAL-GMAP
51083	chr11	GALN
51083	chr11	GLNN
51083	chr11	GMAP
51084	chr13	GDH
51084	chr13	HEL30
51084	chr13	lambda-CRY
51085	chr7	CHREBP
51085	chr7	MONDOB
51085	chr7	WBSCR14
51085	chr7	WS-bHLH
51085	chr7	bHLHd14
51086	chr1	CARK
51086	chr1	CCDD
51087	chr17	CONTRIN
51087	chr17	CSDA3
51087	chr17	DBPC
51087	chr17	MSY2
51090	chr16	PMLP
51090	chr16	TM4SF11
51091	chr4	LP
51091	chr4	PCH2D
51091	chr4	SLA
51091	chr4	SLA/LP
51092	chr11	CGI-40
51093	chr1	C1orf66
51093	chr1	CGI-41
51093	chr1	METTL25B
51094	chr1	ACDCR1
51094	chr1	CGI-45
51094	chr1	CGI45
51094	chr1	PAQR1
51094	chr1	TESBP1A
51095	chr3	CCA1
51095	chr3	CGI-47
51095	chr3	MtCCA
51095	chr3	RPEM
51095	chr3	SIFD
51096	chr17	CGI-48
51096	chr17	WDR50
51097	chr1	CGI-49
51097	chr1	NET11
51098	chr20	C20orf9
51098	chr20	CGI-53
51098	chr20	NGD2
51098	chr20	NGD5
51099	chr3	CDS
51099	chr3	CGI58
51099	chr3	IECN2
51099	chr3	NCIE2
51100	chr1	Bif-1
51100	chr1	CGI-61
51100	chr1	PPP1R70
51100	chr1	dJ612B15.2
51101	chr8	C8orf70
51101	chr8	CGI-62
51101	chr8	FAM164A
51102	chr1	CGI-63
51102	chr1	FASN2B
51102	chr1	NRBF1
51103	chr15	CGI-65
51103	chr15	CGI65
51103	chr15	CIA30
51104	chr9	C9orf77
51104	chr9	CGI-67
51104	chr9	FAM108B1
51105	chr8	CGI-72
51105	chr8	TDRD20B
51105	chr8	URLC1
51106	chr6	CGI-75
51106	chr6	CGI75
51106	chr6	mtTFB
51106	chr6	mtTFB1
51107	chr1	6530402N02Rik
51107	chr1	APH-1
51107	chr1	APH-1A
51107	chr1	CGI-78
51108	chr16	CGI-81
51108	chr16	DREV
51108	chr16	DREV1
51108	chr16	PAP1
51109	chr14	ARSDR1
51109	chr14	CGI82
51109	chr14	HCBP12
51109	chr14	MDT1
51109	chr14	PSDR1
51109	chr14	RALR1
51109	chr14	RDJCSS
51109	chr14	SCALD
51109	chr14	SDR7C1
51110	chr8	CGI-83
51111	chr11	CGI-85
51111	chr11	CGI85
51111	chr11	SUV420H1
51112	chr2	CGI-87
51112	chr2	TTC-15
51112	chr2	TTC15
51114	chrX	CGI89
51114	chrX	CXorf11
51114	chrX	DHHC9
51114	chrX	MMSA1
51114	chrX	MRXSZ
51114	chrX	ZDHHC10
51114	chrX	ZNF379
51114	chrX	ZNF380
51115	chr8	CGI-90
51115	chr8	FAM82B
51115	chr8	RMD-1
51115	chr8	RMD1
51116	chr9	CGI-91
51116	chr9	MRP-S2
51116	chr9	S2mt
51117	chr9	CGI-92
51117	chr9	COQ10D7
51118	chr1	CGI-94
51118	chr1	CGI94
51118	chr1	UTP11L
51119	chr7	CGI-97
51119	chr7	SDS
51119	chr7	SWDS
51121	chr5	RPL26P1
51122	chr3	HSPC042
51123	chr8	HSPC038
51123	chr8	PNAS-106
51123	chr8	PNAS-113
51124	chr18	HSPC039
51124	chr18	MEDS
51124	chr18	PRO2309
51125	chr8	GCP16
51125	chr8	GOLGA3AP1
51125	chr8	GOLGA7A
51125	chr8	HSPC041
51126	chr20	NAT3
51126	chr20	NAT3P
51126	chr20	NAT5
51126	chr20	NAT5P
51126	chr20	dJ1002M8.1
51127	chr1	RBCC
51127	chr1	RNF16
51127	chr1	terf
51128	chr5	ANDD
51128	chr5	CMRD
51128	chr5	GTBPB
51128	chr5	SARA2
51129	chr19	ARP4
51129	chr19	FIAF
51129	chr19	HARP
51129	chr19	HFARP
51129	chr19	NL2
51129	chr19	PGAR
51129	chr19	TGQTL
51129	chr19	UNQ171
51129	chr19	pp1158
51130	chr2	ASB-3
51131	chr13	APY
51131	chr13	BCAP
51131	chr13	IGEL
51131	chr13	IGER
51131	chr13	IGHER
51131	chr13	NY-REN-34
51131	chr13	NYREN34
51132	chrX	NY-REN-43
51132	chrX	RNF12
51133	chr1	NY-REN-45
51134	chr12	CCDC41
51134	chr12	NPHP18
51134	chr12	NY-REN-58
51135	chr12	IPD1
51135	chr12	IRAK-4
51135	chr12	NY-REN-64
51135	chr12	REN64
51136	chr17	PTD016
51138	chr4	CSN4
51141	chr2	INSIG-2
51142	chr7	C7orf17
51142	chr7	MNRR1
51142	chr7	NS2TP
51142	chr7	PARK22
51143	chr3	DLC-A
51143	chr3	DNCLI1
51143	chr3	LIC1
51144	chr11	KAR
51144	chr11	SDR12C1
51146	chr3	alpha4GnT
51147	chr12	my036
51147	chr12	p29ING4
51148	chr9	CEECAM1
51148	chr9	GLT25D3
51150	chr1	Cab45
51150	chr1	SDF-4
51151	chr5	1A1
51151	chr5	AIM1
51151	chr5	MATP
51151	chr5	OCA4
51151	chr5	SHEP5
51152	chr21	NCRNA00328
51152	chr21	NCRNA00328A
51154	chr1	C1orf33
51154	chr1	dJ657E11.4
51155	chr17	ARM2
51155	chr17	HN1A
51156	chr14	PZI
51156	chr14	ZPI
51161	chr3	G20
51162	chr9	NEU1
51162	chr9	VE-STATIN
51162	chr9	ZNEU1
51164	chr5	DYN4
51164	chr5	P62
51166	chr4	KAT2
51166	chr4	KATII
51166	chr4	KYAT2
51167	chr6	NCB5OR
51167	chr6	cb5/cb5R
51167	chr6	dJ676J13.1
51168	chr17	DFNB3
51168	chr17	MYO15
51170	chr4	17-BETA-HSD11
51170	chr4	17-BETA-HSDXI
51170	chr4	17BHSD11
51170	chr4	DHRS8
51170	chr4	PAN1B
51170	chr4	RETSDR2
51170	chr4	SDR16C2
51171	chr19	DHRS10
51171	chr19	SDR47C1
51171	chr19	retSDR3
51172	chr16	APAA
51172	chr16	UCE
51174	chr17	TUBD
51175	chr6	TUBE
51175	chr6	dJ142L7.2
51176	chr4	LEF-1
51176	chr4	TCF10
51176	chr4	TCF1ALPHA
51176	chr4	TCF7L3
51177	chr1	CKIP-1
51177	chr1	CKIP1
51177	chr1	JBP
51177	chr1	OC120
51179	chr1	GIG16
51179	chr1	HAOX2
51181	chr17	DCR
51181	chr17	HCR2
51181	chr17	HCRII
51181	chr17	KIDCR
51181	chr17	P34H
51181	chr17	PNTSU
51181	chr17	SDR20C1
51181	chr17	XR
51182	chr10	HSP70-4
51182	chr10	HSP70L1
51184	chr12	ATPBD1C
51185	chr3	MRT2
51185	chr3	MRT2A
51186	chrX	WBP5
51186	chrX	WEX6
51187	chr15	C15orf15
51187	chr15	HRP-L30-iso
51187	chr15	L30
51187	chr15	RLP24
51187	chr15	RPL24
51187	chr15	RPL24L
51187	chr15	TVAS3
51188	chr3	KIAA-iso
51191	chr4	CEB1
51191	chr4	CEBP1
51192	chr16	C32
51192	chr16	CKLF1
51192	chr16	CKLF2
51192	chr16	CKLF3
51192	chr16	CKLF4
51192	chr16	HSPC224
51192	chr16	UCK-1
51193	chr3	ANC-2H01
51193	chr3	ANC_2H01
51193	chr3	ZASC1
51194	chr5	RanBP11
51195	chr17	Link-GEFII
51196	chr10	NPHS3
51196	chr10	PLCE
51196	chr10	PPLC
51198	chr9	C9orf53
51198	chr9	bA149I2.3
51199	chr14	SCKL7
51200	chr7	CPA3
51201	chr8	DHHC2
51201	chr8	ZNF372
51202	chr12	E4-DBP
51202	chr12	HQ0256
51202	chr12	MSTP162
51202	chr12	RRP3
51203	chr15	ANKT
51203	chr15	BM037
51203	chr15	LNP
51203	chr15	NUSAP
51203	chr15	PRO0310p1
51203	chr15	Q0310
51203	chr15	SAPL
51204	chr17	CCDC44
51205	chr1	ACPL1
51205	chr1	LPAP
51205	chr1	PACPL1
51206	chr19	BDPLT11
51206	chr19	GPIV
51206	chr19	GPVI
51207	chr10	BEDP
51207	chr10	DUSP13A
51207	chr10	DUSP13B
51207	chr10	MDSP
51207	chr10	SKRP4
51207	chr10	TMDP
51208	chr3	SFTA5
51208	chr3	SFTPJ
51209	chrX	RAB9L
51209	chrX	Rab-9L
51213	chrX	CT-28
51213	chrX	CT-8
51213	chrX	CT28
51213	chrX	HOM-TES-85
51214	chr11	IGF2-AS1
51214	chr11	IGF2AS
51214	chr11	PEG8
51218	chr14	C14orf87
51218	chr14	FLB4739
51218	chr14	GRX5
51218	chr14	PR01238
51218	chr14	PRO1238
51218	chr14	PRSA
51218	chr14	SIDBA3
51218	chr14	SPAHGC
51222	chr14	ZFP219
51224	chr18	ELOA2
51224	chr18	HsT832
51224	chr18	TCEB3L
51225	chr17	NESH
51225	chr17	SSH3BP3
51226	chr17	zeta2-COP
51227	chr21	DCRC
51227	chr21	DCRC-S
51227	chr21	DSCR5
51227	chr21	DSRC
51227	chr21	PIG-P
51230	chr20	C20orf104
51230	chr20	GLEA2
51230	chr20	HCA58
51230	chr20	NZF
51230	chr20	TDRD20A
51230	chr20	TZP
51232	chr2	CRIM-1
51232	chr2	S52
51233	chr22	C22orf43
51233	chr22	KB-208E9.1
51234	chr15	PIG17
51234	chr15	TMEM85
51236	chr8	BRP16
51236	chr8	BRP16L
51236	chr8	C8orf30A
51236	chr8	C8orf30B
51236	chr8	FAM203A
51236	chr8	FAM203B
51237	chr5	MEDA-7
51237	chr5	PACAP
51237	chr5	pERp1
51241	chr14	C14orf112
51241	chr14	HSPC203
51244	chr3	C3orf19
51244	chr3	HSPC212
51244	chr3	IHPM
51244	chr3	IHPMR
51246	chr3	SCOTIN
51247	chr5	PAIP-2
51247	chr5	PAIP2A
51248	chrX	AIPP1
51248	chrX	PDZK11
51248	chrX	PISP
51249	chr1	C1orf154
51250	chr6	HSPC230
51250	chr6	PRED31
51251	chr7	NT5C3
51251	chr7	P5'N-1
51251	chr7	P5N-1
51251	chr7	PN-I
51251	chr7	POMP
51251	chr7	PSN1
51251	chr7	UMPH
51251	chr7	UMPH1
51251	chr7	cN-III
51251	chr7	hUMP1
51251	chr7	p36
51253	chr1	L37mt
51253	chr1	MRP-L2
51253	chr1	MRP-L37
51253	chr1	MRPL2
51253	chr1	RPML2
51255	chr2	HSPC238
51256	chr6	MGCPH
51256	chr6	PIG51
51256	chr6	TBC7
51257	chr19	HSPC240
51257	chr19	MARCH-II
51257	chr19	RNF172
51258	chr12	CDA09
51258	chr12	HSPC241
51258	chr12	MRP64
51258	chr12	bMRP64
51259	chr11	HSPC244
51260	chrX	CXorf26
51263	chr2	L28MT
51263	chr2	L30MT
51263	chr2	MRP-L28
51263	chr2	MRP-L30
51263	chr2	MRPL28
51263	chr2	MRPL28M
51263	chr2	RPML28
51264	chr17	L27mt
51265	chr5	NKIAMRE
51266	chr12	1810061I13Rik
51266	chr12	CLEC2
51266	chr12	PRO1384
51266	chr12	QDED721
51267	chr12	CLEC-1
51267	chr12	CLEC1
51268	chr17	LPIPOX
51270	chrX	CT30
51270	chrX	DP4
51270	chrX	HCA661
51271	chr9	NAG20
51271	chr9	UAP
51271	chr9	UBAP
51271	chr9	UBAP-1
51272	chr11	BET1L1
51272	chr11	GOLIM3
51272	chr11	GS15
51272	chr11	HSPC197
51274	chr4	BKLF
51275	chr12	C12orf47
51276	chr19	HSPC059
51277	chr2	RBJ
51277	chr2	RabJS
51278	chr1	SBBI48
51279	chr12	C1RL1
51279	chr12	C1RLP
51279	chr12	C1r-LP
51279	chr12	CLSPa
51280	chr9	C9orf155
51280	chr9	GOLPH2
51280	chr9	GP73
51280	chr9	HEL46
51280	chr9	PSEC0257
51280	chr9	bA379P1.3
51281	chr2	ZMYND13
51282	chr20	RAZ1
51282	chr20	SDP1
51283	chr16	BAR
51283	chr16	RNF47
51284	chrX	TLR7-like
51285	chr15	RIS
51286	chr11	BM88
51287	chr11	CHCHD8
51287	chr11	CMC3
51287	chr11	E2IG2
51289	chr5	GPCR135
51289	chr5	RLN3R1
51289	chr5	RXFPR3
51289	chr5	SALPR
51290	chr12	CDA14
51290	chr12	Erv41
51290	chr12	PTX1
51290	chr12	cd002
51291	chr19	ARHGAP46
51292	chr14	GMPR 2
51293	chr19	8D6
51293	chr19	8D6A
51293	chr19	TCBLR
51294	chr5	VE-cadherin-2
51294	chr5	VECAD2
51295	chr19	SITPEC
51296	chr11	OCTP
51296	chr11	PHT2
51296	chr11	PTR3
51297	chr20	LUNX
51297	chr20	NASG
51297	chr20	PLUNC
51297	chr20	SPLUNC1
51297	chr20	SPURT
51297	chr20	bA49G10.5
51298	chr19	CT56
51298	chr19	THEG1
51299	chr6	NRN
51299	chr6	dJ380B8.2
51300	chr3	C3orf1
51301	chr5	C2GNT3
51303	chr12	FKBP19
51304	chr3	DHHC-3
51304	chr3	GODZ
51304	chr3	ZNF373
51305	chr8	K2p9.1
51305	chr8	KT3.2
51305	chr8	TASK-3
51305	chr8	TASK3
51306	chr5	ARHGAP49
51306	chr5	C5orf5
51306	chr5	FAM13B1
51306	chr5	KHCHP
51306	chr5	N61
51307	chr5	C5orf6
51308	chr5	C5orf19
51308	chr5	SGC32445
51308	chr5	SPG72
51308	chr5	Yip2d
51309	chrX	ALEX1
51309	chrX	GASP7
51310	chr14	24p3R
51310	chr14	BOCT
51310	chr14	BOIT
51310	chr14	NGALR
51310	chr14	NGALR2
51310	chr14	NGALR3
51310	chr14	hBOIT
51311	chrX	CD288
51312	chr8	HT015
51312	chr8	MFRN
51312	chr8	MFRN1
51312	chr8	MSCP
51312	chr8	PRO1278
51312	chr8	PRO1584
51312	chr8	PRO2217
51313	chr4	AD021
51313	chr4	AD036
51313	chr4	C4orf18
51314	chr7	CILD6
51314	chr7	HEL-S-99
51314	chr7	NM23-H8
51314	chr7	SPTRX2
51314	chr7	TXNDC3
51314	chr7	sptrx-2
51315	chr2	CHBP2
51316	chr4	C15
51316	chr4	DGIC
51316	chr4	PNAS-144
51316	chr4	onzin
51317	chr11	BHC80
51317	chr11	BM-006
51318	chr2	L35mt
51318	chr2	MRP-L35
51319	chr3	BM-011
51319	chr3	SFRS21
51319	chr3	SRrp53
51320	chr18	BM-013
51320	chr18	MEX-3C
51320	chr18	RKHD2
51320	chr18	RNF194
51322	chr10	BM-016
51322	chr10	DESSH
51322	chr10	PRO1741
51322	chr10	Wwp4
51324	chr15	ACP33
51324	chr15	BM-019
51324	chr15	GL010
51324	chr15	MAST
51326	chr17	ARF1P2
51326	chr17	ARL17P1
51327	chr16	EDRF
51327	chr16	ERAF
51329	chr12	SFRS20
51329	chr12	SR-25
51329	chr12	SRp25
51329	chr12	SRrp37
51330	chr16	CD266
51330	chr16	FN14
51330	chr16	TWEAKR
51332	chr15	BSPECV
51332	chr15	HUBSPECV
51332	chr15	HUSPECV
51333	chr16	DSC43
51334	chr5	DSC54
51334	chr5	LARGEN
51335	chr15	DSC92
51337	chr8	C8orf55
51337	chr8	DSCD75
51338	chr11	4SPAN1
51338	chr11	CD20-L1
51338	chr11	CD20L1
51338	chr11	HDCME31P
51339	chr14	DAPPER
51339	chr14	DAPPER1
51339	chr14	DPR1
51339	chr14	FRODO
51339	chr14	HDPR1
51339	chr14	THYEX3
51340	chr20	CLF
51340	chr20	CRN
51340	chr20	Clf1
51340	chr20	HCRN
51340	chr20	MSTP021
51340	chr20	SYF3
51341	chr19	FBI-1
51341	chr19	FBI1
51341	chr19	LRF
51341	chr19	TIP21
51341	chr19	ZBTB7
51341	chr19	ZNF857A
51341	chr19	pokemon
51343	chr19	CDC20C
51343	chr19	CDH1
51343	chr19	FZR
51343	chr19	FZR2
51343	chr19	HCDH
51343	chr19	HCDH1
51347	chr12	DPK
51347	chr12	JIK
51347	chr12	MAP3K18
51348	chr12	CLEC5C
51348	chr12	NKp80
51350	chr12	HUMCYT2A
51350	chr12	KRT2B
51350	chr12	KRT2P
51351	chr7	H-plk
51351	chr7	HPF9
51352	chr11	WIT-1
51352	chr11	WIT1
51352	chr11	WT1-AS1
51352	chr11	WT1AS
51359	chr14	HERV-HD1
51359	chr14	HSU88895
51360	chrX	BRESEK
51360	chrX	IFAP
51360	chrX	OLMSX
51360	chrX	S2P
51361	chr1	HK1
51362	chr6	EHB3
51362	chr6	PRP17
51362	chr6	PRPF17
51363	chr10	BRAG
51363	chr10	GALNAC4S-6ST
51364	chr3	BLU
51364	chr3	CILD22
51364	chr3	FLU
51365	chr3	PS-PLA1
51365	chr3	PSPLA1
51366	chr8	DD5
51366	chr8	EDD
51366	chr8	EDD1
51366	chr8	HYD
51367	chr12	HSPC004
51367	chr12	RPP2
51367	chr12	RPP20
51367	chr12	hPop5
51368	chr3	ZSIG11
51371	chr13	C13orf12
51371	chr13	HSPC014
51371	chr13	PNAS-110
51371	chr13	UMP1
51372	chr3	CCDC72
51372	chr3	HSPC016
51373	chr7	HSPC011
51373	chr7	MRP-S17
51373	chr7	RPMS17
51373	chr7	S17mt
51374	chr2	APR--3
51374	chr2	APR-3
51374	chr2	APR3
51374	chr2	C2orf28
51374	chr2	HSPC013
51374	chr2	PRO240
51374	chr2	p18
51377	chr1	CGI-70
51377	chr1	INO80R
51377	chr1	UCH-L5
51377	chr1	UCH37
51378	chr20	ANG3
51378	chr20	ANG4
51379	chr17	CREME-9
51379	chr17	CREME9
51379	chr17	CRLM9
51379	chr17	CYTOR4
51379	chr17	FRWS
51379	chr17	p48.2
51380	chr12	CSD
51380	chr12	PCAP
51382	chr14	ATP6M
51382	chr14	VATD
51382	chr14	VMA8
51385	chr3	SZF1
51386	chr22	EIF3EIP
51386	chr22	EIF3S11
51386	chr22	EIF3S6IP
51386	chr22	HSPC021
51386	chr22	HSPC025
51386	chr22	MSTP005
51388	chr16	CGI-37
51388	chr16	HSPC031
51388	chr16	KD93
51389	chr6	CGI-24
51389	chr6	PTD013
51390	chr6	AIG-1
51390	chr6	dJ95L4.1
51393	chr17	VRL
51393	chr17	VRL-1
51393	chr17	VRL1
51397	chr5	PTD002
51398	chr19	C19orf56
51398	chr19	PTD008
51399	chr11	CGI-104
51399	chr11	HSPC172
51399	chr11	PTD009
51399	chr11	SBDN
51399	chr11	SYNBINDIN
51399	chr11	TRS23
51400	chr11	PME-1
51406	chr6	C6orf90
51406	chr6	PQBP3
51406	chr6	RARG-1
51406	chr6	dJ223E5.2
51409	chr3	HEMK
51409	chr3	MTQ1
51411	chr12	BRAP-1
51412	chr7	ACTL6
51412	chr7	BAF53B
51412	chr7	arpNalpha
51421	chr3	LCCP
51422	chr7	AAKG
51422	chr7	AAKG2
51422	chr7	CMH6
51422	chr7	H91620p
51422	chr7	WPWS
51426	chr5	DINB1
51426	chr5	DINP
51426	chr5	POLQ
51427	chr7	Y8
51427	chr7	ZFD25
51427	chr7	ZNF588
51427	chr7	smap-7
51428	chr5	ABS
51428	chr5	MPLPF
51429	chr6	SDP1
51429	chr6	SH3PX1
51429	chr6	SH3PXD3A
51429	chr6	WISP
51430	chr1	C1orf9
51430	chr1	CH1
51433	chr12	APC5
51434	chr12	APC7
51435	chr8	APC7
51435	chr8	CSR
51435	chr8	CSR1
51435	chr8	MSLR1
51435	chr8	MSRL1
51438	chrX	CT10
51438	chrX	HCA587
51439	chr6	AHCP
51440	chr1	HLP4
51441	chr1	CAHL
51441	chr1	HGRG8
51441	chr1	NY-REN-2
51442	chrX	TDU
51442	chrX	VGL1
51444	chr18	HSD-4
51444	chr18	NARF
51444	chr18	STRIN
51444	chr18	hNARF
51447	chr3	IHPK2
51447	chr3	PIUS
51449	chr2	PCL1
51450	chr9	PMX2
51450	chr9	PRX2
51451	chr16	CGI-68
51451	chr16	LCMT
51451	chr16	PPMT1
51454	chr2	CED-6
51454	chr2	CED6
51454	chr2	GULP
51455	chr2	AIBP80
51455	chr2	REV1L
51458	chr15	C15orf6
51458	chr15	PDRC2
51458	chr15	RHGK
51458	chr15	SLC42A3
51460	chr3	RU1
51460	chr3	SFMBT
51460	chr3	hSFMBT
51463	chr1	GPR89C
51465	chr6	CGI-76
51465	chr6	HSPC153
51465	chr6	HSPC205
51465	chr6	HSU93243
51465	chr6	NCUBE-1
51465	chr6	NCUBE1
51465	chr6	UBC6
51465	chr6	UBC6E
51465	chr6	Ubc6p
51466	chr14	RNB6
51471	chr2	CML2
51471	chr2	Hcml2
51471	chr2	NAT8BP
51473	chr6	DCDC2A
51473	chr6	NPHP19
51473	chr6	RU2
51473	chr6	RU2S
51474	chr12	EPLIN
51474	chr12	SREBP3
51475	chr11	DFNB93
51477	chr19	INO1
51477	chr19	INOS
51477	chr19	IPS
51477	chr19	IPS 1
51477	chr19	IPS-1
51478	chr1	PRAP
51478	chr1	SDR37C1
51479	chr17	ANKHZN
51479	chr17	BTBD23
51479	chr17	ZFYVE14
51480	chrX	VCX-2r
51480	chrX	VCX2R
51480	chrX	VCXB
51481	chrX	VCX-8r
51481	chrX	VCX-A
51481	chrX	VCX3
51481	chrX	VCX8R
51481	chrX	VCXA
51490	chr9	C9orf114
51490	chr9	CENP-32
51490	chr9	HSPC109
51491	chr5	HSPC111
51491	chr5	HSPC185
51493	chr22	C22orf28
51493	chr22	DJ149A16.6
51493	chr22	FAAP
51493	chr22	HSPC117
51495	chr15	B-IND1
51495	chr15	BIND1
51495	chr15	HSPC121
51495	chr15	PTPLAD1
51496	chr15	HSPC058
51496	chr15	HSPC129
51497	chr20	HSPC130
51497	chr20	NELF-C
51497	chr20	NELF-D
51497	chr20	TH1
51497	chr20	TH1L
51499	chr12	HSPC132
51499	chr12	MDM35
51499	chr12	P53CSV
51499	chr12	WF-1
51501	chr11	C11orf73
51501	chr11	HLD13
51501	chr11	HSPC138
51501	chr11	HSPC179
51501	chr11	L7RN6
51501	chr11	OPI10
51503	chr11	AD002
51503	chr11	Cwf15
51503	chr11	HSPC148
51503	chr11	ORF5
51504	chr11	HSPC152
51504	chr11	HSPC170
51504	chr11	TRM112
51504	chr11	TRMT11-2
51504	chr11	hTrm112
51506	chr1	HSPC155
51507	chr20	C20orf43
51507	chr20	CDAO5
51507	chr20	HSPC164
51507	chr20	SHUJUN-3
51510	chr9	C9orf83
51510	chr9	CGI-34
51510	chr9	HSPC177
51510	chr9	PNAS-2
51510	chr9	SNF7DC2
51510	chr9	Vps60
51512	chr22	B99
51513	chr6	TEL-2
51513	chr6	TEL2
51513	chr6	TELB
51514	chr1	CDT2
51514	chr1	DCAF2
51514	chr1	L2DTL
51514	chr1	RAMP
51517	chr3	AF3P21
51517	chr3	DIP
51517	chr3	DIP1
51517	chr3	ORF1
51517	chr3	SPIN90
51517	chr3	VIP54
51517	chr3	WASLBP
51517	chr3	WISH
51520	chr5	HSPC192
51520	chr5	ILFS1
51520	chr5	LARS1
51520	chr5	LEURS
51520	chr5	LEUS
51520	chr5	LFIS
51520	chr5	LRS
51520	chr5	PIG44
51520	chr5	RNTLS
51520	chr5	hr025Cl
51522	chr6	C6orf53
51522	chr6	HSPC194
51522	chr6	MSTP073
51522	chr6	NET26
51522	chr6	bA421M1.6
51523	chr5	CF5
51523	chr5	HSPC195
51523	chr5	RINF
51523	chr5	WID
51524	chr11	HSPC196
51526	chr20	C20orf111
51526	chr20	HSPC207
51526	chr20	Osr1
51526	chr20	Perit1
51526	chr20	dJ1183I21.1
51527	chr14	C14orf129
51527	chr14	HSPC210
51528	chr14	C14orf100
51528	chr14	CDA06
51528	chr14	HSPC213
51528	chr14	HSPC327
51528	chr14	JAMP
51529	chr17	APC11
51529	chr17	Apc11p
51529	chr17	HSPC214
51530	chr7	HSPC216
51530	chr7	NIPA
51531	chr9	C9orf156
51531	chr9	HSPC219
51531	chr9	NAP1
51533	chr3	HSPC045
51533	chr3	HSPC226
51533	chr3	NYD-SP6
51534	chr6	C6orf55
51534	chr6	DRG-1
51534	chr6	DRG1
51534	chr6	HSPC228
51534	chr6	LIP5
51534	chr6	My012
51534	chr6	SBP1
51535	chr12	CR
51535	chr12	HSPC206
51535	chr12	HSPC232
51537	chr22	HSPC242
51537	chr22	MTP18
51538	chr1	HSPC251
51538	chr1	PS1D
51538	chr1	pNO40
51540	chr2	SCL
51540	chr2	hSCL
51542	chr2	HCC8
51542	chr2	PPP1R164
51542	chr2	SLP-8p
51542	chr2	VPS54L
51542	chr2	WR
51542	chr2	hVps54L
51545	chr19	HSPC189
51547	chr17	SIR2L7
51548	chr19	SIR2L6
51552	chr9	RAB-14
51554	chr3	CC-CKR-11
51554	chr3	CCR-11
51554	chr3	CCR11
51554	chr3	CCX CKR
51554	chr3	CCX-CKR
51554	chr3	CKR-11
51554	chr3	PPR1
51554	chr3	VSHK1
51555	chr3	PEX5R
51555	chr3	PEX5RP
51555	chr3	PXR2
51555	chr3	PXR2B
51555	chr3	TRIP8b
51557	chr6	GLULD1
51557	chr6	LGS
51559	chr12	TU12B1-TY
51559	chr12	TU12B1TY
51561	chr12	IL-23
51561	chr12	IL-23A
51561	chr12	IL23P19
51561	chr12	P19
51561	chr12	SGRF
51564	chr12	HD7
51564	chr12	HD7A
51564	chr12	HDAC7A
51566	chrX	ALEX3
51566	chrX	GASP6
51566	chrX	dJ545K15.2
51567	chr6	AD022
51567	chr6	EAP2
51567	chr6	EAPII
51567	chr6	TTRAP
51567	chr6	dJ30M3.3
51567	chr6	hTDP2
51569	chr13	BM-002
51569	chr13	C13orf20
51571	chr8	BM-009
51571	chr8	L1
51573	chr16	363E6.2
51573	chr16	MIR16
51574	chr4	ALAZS
51574	chr4	HDCMA18P
51574	chr4	PIP7S
51575	chr20	ABTAP
51575	chr20	C20orf6
51575	chr20	HDCMC28P
51575	chr20	bA526K24.1
51582	chr8	AZI
51582	chr8	AZIA1
51582	chr8	OAZI
51582	chr8	OAZIN
51582	chr8	ODC1L
51586	chr22	ARC105
51586	chr22	CAG7A
51586	chr22	CTG7A
51586	chr22	PCQAP
51586	chr22	TIG-1
51586	chr22	TIG1
51586	chr22	TNRC7
51588	chr19	PIAS-gamma
51588	chr19	PIASY
51588	chr19	Piasg
51588	chr19	ZMIZ6
51592	chr1	ECTO
51592	chr1	PTC7
51592	chr1	RFG7
51592	chr1	TF1G
51592	chr1	TIF1G
51592	chr1	TIF1GAMMA
51592	chr1	TIFGAMMA
51593	chr7	ARS2
51593	chr7	ASR2
51593	chr7	serrate
51594	chr2	ILFS2
51594	chr2	NAG
51594	chr2	SOPH
51596	chr6	ACHAP
51596	chr6	C6orf82
51599	chr19	ILDR3
51599	chr19	LISCH7
51601	chr2	LIPT1D
51602	chr2	HSPC120
51602	chr2	NOP5
51602	chr2	NOP5/NOP58
51603	chr1	5630401D24Rik
51603	chr1	CGI-01
51603	chr1	KIAA0859
51603	chr1	feat
51604	chr20	CGI-06
51604	chr20	MCAHS3
51604	chr20	NDAP
51604	chr20	PNH2
51605	chr20	CGI-09
51605	chr20	Gcd10p
51606	chr8	CGI-11
51606	chr8	MSTP042
51606	chr8	NBP1
51606	chr8	SFD
51606	chr8	SFDalpha
51606	chr8	SFDbeta
51606	chr8	VMA13
51608	chr7	C7orf20
51608	chr7	CEE
51608	chr7	CGI-20
51608	chr7	TRC35
51611	chr1	AD-018
51611	chr1	CGI-30
51611	chr1	HSPC143
51611	chr1	NPD015
51614	chr20	C20orf47
51614	chr20	CGI-54
51614	chr20	Erv46
51614	chr20	NY-BR-84
51614	chr20	PRO0989
51614	chr20	SDBCAG84
51614	chr20	dJ477O4.2
